"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-20","2018","01","20","","8.0","","4.8","","6.4","","11.6","","0.0","","6.6","","0.0","","6.6","","","","14","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-21","2018","01","21","","9.7","","5.6","","7.7","","10.3","","0.0","","2.2","","0.0","","2.2","","","","13","","83",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-22","2018","01","22","","8.4","","4.1","","6.3","","11.7","","0.0","","3.4","","0.0","","3.4","","","","16","","41",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-23","2018","01","23","","6.6","","3.8","","5.2","","12.8","","0.0","","10.6","","0.0","","10.6","","","","7","","54",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-24","2018","01","24","","9.3","","5.3","","7.3","","10.7","","0.0","","13.2","","0.0","","13.2","","","","11","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-25","2018","01","25","","6.9","","1.7","","4.3","","13.7","","0.0","","11.0","","0.0","","11.0","","","","10","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-26","2018","01","26","","6.6","","1.7","","4.2","","13.8","","0.0","","3.8","","0.0","","3.8","","","","16","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-27","2018","01","27","","5.5","","3.0","","4.3","","13.7","","0.0","","16.2","","0.0","","16.2","","","","7","","63",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-28","2018","01","28","","9.1","","3.8","","6.5","","11.5","","0.0","","15.0","","0.0","","15.0","","","","9","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-29","2018","01","29","","10.2","","4.5","","7.4","","10.6","","0.0","","35.2","","0.0","","35.2","","","","15","","52",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-30","2018","01","30","","7.6","","3.0","","5.3","","12.7","","0.0","","1.6","","0.0","","1.6","","","","19","","41",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-01-31","2018","01","31","","6.2","","0.2","","3.2","","14.8","","0.0","","7.4","","0.0","","7.4","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-01","2018","02","01","","6.3","","3.5","","4.9","","13.1","","0.0","","11.2","","0.0","","11.2","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-02","2018","02","02","","10.2","","5.0","","7.6","","10.4","","0.0","","11.6","","0.0","","11.6","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-03","2018","02","03","","9.2","","6.8","","8.0","","10.0","","0.0","","5.0","","0.0","","5.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-04","2018","02","04","","12.4","","7.3","","9.9","","8.1","","0.0","","10.4","","0.0","","10.4","","","","28","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-05","2018","02","05","","9.0","","4.7","","6.9","","11.1","","0.0","","0.6","","0.0","","0.6","","","","27","","43",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-06","2018","02","06","","8.5","","4.4","","6.5","","11.5","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-07","2018","02","07","","9.2","","7.3","","8.3","","9.7","","0.0","","2.0","","0.0","","2.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-08","2018","02","08","","9.9","","5.7","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","","","27","","61",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-09","2018","02","09","","6.7","","2.8","","4.8","","13.2","","0.0","","0.2","","0.0","","0.2","","","","28","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-10","2018","02","10","","5.2","","-1.8","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-11","2018","02","11","","6.6","","1.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","29","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-12","2018","02","12","","4.3","","-3.1","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","","","6","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-13","2018","02","13","","5.9","","-2.4","","1.8","","16.2","","0.0","","0.4","","0.2","","0.6","","0","T","7","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-14","2018","02","14","","6.4","","0.4","","3.4","","14.6","","0.0","","6.2","","0.0","","6.2","","1","","30","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-15","2018","02","15","","5.3","","-1.2","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-16","2018","02","16","","8.5","","2.9","","5.7","","12.3","","0.0","","5.2","","0.0","","5.2","","","","27","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-17","2018","02","17","","8.8","","1.6","","5.2","","12.8","","0.0","","18.0","","1.0","","19.0","","","","21","","52",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-18","2018","02","18","","4.9","","-2.9","","1.0","","17.0","","0.0","","3.6","","5.0","","10.6","","4","","9","","56",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-19","2018","02","19","","0.6","","-6.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-20","2018","02","20","","2.2","","-4.3","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-21","2018","02","21","","-1.1","","-5.6","","-3.4","","21.4","","0.0","","","M","2.4","","1.0","","1","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-22","2018","02","22","","2.2","","-7.5","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","3","","19","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-23","2018","02","23","","-0.1","","-3.7","","-1.9","","19.9","","0.0","","0.0","","11.0","","4.4","","1","","8","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-24","2018","02","24","","3.7","","-1.5","","1.1","","16.9","","0.0","","0.0","","6.2","","4.4","","15","","7","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-25","2018","02","25","","6.5","","2.1","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","11","","24","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-26","2018","02","26","","6.2","","-3.0","","1.6","","16.4","","0.0","","0.0","","0.0","T","0.0","T","1","","29","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-27","2018","02","27","","7.6","","2.4","","5.0","","13.0","","0.0","","0.2","","0.0","","0.2","","","","26","","43",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-02-28","2018","02","28","","5.4","","2.6","","4.0","","14.0","","0.0","","11.8","","0.0","","11.8","","","","7","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-01","2018","03","01","","9.8","","1.1","","5.5","","12.5","","0.0","","2.0","","0.0","","2.0","","","","8","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-02","2018","03","02","","5.1","","-0.5","","2.3","","15.7","","0.0","","6.8","","0.0","","6.8","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-03","2018","03","03","","7.4","","1.5","","4.5","","13.5","","0.0","","2.6","","0.0","","2.6","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-04","2018","03","04","","7.7","","0.3","","4.0","","14.0","","0.0","","0.2","","0.0","","0.2","","","","8","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-05","2018","03","05","","7.2","","1.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-06","2018","03","06","","8.4","","0.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-07","2018","03","07","","6.9","","-1.7","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-08","2018","03","08","","8.1","","4.2","","6.2","","11.8","","0.0","","16.8","","0.0","","16.8","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-09","2018","03","09","","8.5","","4.0","","6.3","","11.7","","0.0","","0.2","","0.0","","0.2","","","","28","","61",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-10","2018","03","10","","8.1","","-1.2","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-11","2018","03","11","","10.2","","-0.5","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-12","2018","03","12","","12.3","","1.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-13","2018","03","13","","11.3","","4.0","","7.7","","10.3","","0.0","","9.2","","0.0","","9.2","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-14","2018","03","14","","11.7","","5.8","","8.8","","9.2","","0.0","","1.2","","0.0","","1.2","","","","14","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-15","2018","03","15","","10.0","","0.7","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","","","30","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-16","2018","03","16","","10.3","","0.7","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","30","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-17","2018","03","17","","11.5","","0.6","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-18","2018","03","18","","10.0","","2.3","","6.2","","11.8","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-19","2018","03","19","","10.3","","2.9","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-20","2018","03","20","","10.5","","4.6","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-21","2018","03","21","","11.6","","1.1","","6.4","","11.6","","0.0","","0.8","","0.0","","0.8","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-22","2018","03","22","","8.9","","3.2","","6.1","","11.9","","0.0","","23.6","","0.0","","23.6","","","","10","","41",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-23","2018","03","23","","8.4","","3.0","","5.7","","12.3","","0.0","","0.2","","0.0","","0.2","","","","13","","59",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-24","2018","03","24","","8.3","","2.8","","5.6","","12.4","","0.0","","5.4","","0.0","","5.4","","","","27","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-25","2018","03","25","","9.4","","0.5","","5.0","","13.0","","0.0","","0.2","","0.0","","0.2","","","","18","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-26","2018","03","26","","8.2","","5.0","","6.6","","11.4","","0.0","","26.6","","0.0","","26.6","","","","13","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-27","2018","03","27","","13.3","","7.5","","10.4","","7.6","","0.0","","8.8","","0.0","","8.8","","","","28","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-28","2018","03","28","","9.8","","6.4","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","29","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-29","2018","03","29","","8.4","","6.1","","7.3","","10.7","","0.0","","5.8","","0.0","","5.8","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-30","2018","03","30","","13.2","","7.1","","10.2","","7.8","","0.0","","0.8","","0.0","","0.8","","","","23","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-03-31","2018","03","31","","10.9","","2.2","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-01","2018","04","01","","9.1","","4.5","","6.8","","11.2","","0.0","","0.4","","0.0","","0.4","","","","29","","54",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-02","2018","04","02","","9.9","","-0.2","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","28","","50",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-03","2018","04","03","","9.1","","4.7","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","","","20","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-04","2018","04","04","","9.0","","4.2","","6.6","","11.4","","0.0","","6.4","","0.0","","6.4","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-05","2018","04","05","","10.1","","6.2","","8.2","","9.8","","0.0","","24.0","","0.0","","24.0","","","","7","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-06","2018","04","06","","15.3","","8.1","","11.7","","6.3","","0.0","","2.0","","0.0","","2.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-07","2018","04","07","","13.7","","7.7","","10.7","","7.3","","0.0","","25.6","","0.0","","25.6","","","","12","","69",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-08","2018","04","08","","12.2","","7.9","","10.1","","7.9","","0.0","","4.4","","0.0","","4.4","","","","12","","54",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-09","2018","04","09","","12.8","","7.6","","10.2","","7.8","","0.0","","0.4","","0.0","","0.4","","","","13","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-10","2018","04","10","","13.8","","5.0","","9.4","","8.6","","0.0","","3.8","","0.0","","3.8","","","","20","","56",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-11","2018","04","11","","10.6","","5.4","","8.0","","10.0","","0.0","","10.4","","0.0","","10.4","","","","11","","56",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-12","2018","04","12","","11.5","","3.8","","7.7","","10.3","","0.0","","0.6","","0.0","","0.6","","","","20","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-13","2018","04","13","","10.2","","6.3","","8.3","","9.7","","0.0","","20.2","","0.0","","20.2","","","","15","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-14","2018","04","14","","12.5","","5.5","","9.0","","9.0","","0.0","","0.6","","0.0","","0.6","","","","10","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-15","2018","04","15","","10.1","","6.1","","8.1","","9.9","","0.0","","2.6","","0.0","","2.6","","","","30","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-16","2018","04","16","","9.0","","6.9","","8.0","","10.0","","0.0","","16.4","","0.0","","16.4","","","","19","","43",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-17","2018","04","17","","12.4","","6.0","","9.2","","8.8","","0.0","","2.2","","0.0","","2.2","","","","20","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-18","2018","04","18","","11.7","","4.5","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","22","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-19","2018","04","19","","12.9","","1.5","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-20","2018","04","20","","13.9","","7.6","","10.8","","7.2","","0.0","","3.8","","0.0","","3.8","","","","12","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-21","2018","04","21","","13.1","","7.3","","10.2","","7.8","","0.0","","1.6","","0.0","","1.6","","","","21","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-22","2018","04","22","","12.9","","2.5","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","24","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-23","2018","04","23","","15.5","","3.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","31","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-24","2018","04","24","","15.5","","3.9","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-25","2018","04","25","","16.3","","7.8","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-26","2018","04","26","","18.1","","5.0","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-27","2018","04","27","","17.6","","7.5","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","12","","52",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-28","2018","04","28","","12.6","","9.8","","11.2","","6.8","","0.0","","6.0","","0.0","","6.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-29","2018","04","29","","13.2","","8.6","","10.9","","7.1","","0.0","","3.4","","0.0","","3.4","","","","22","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-04-30","2018","04","30","","14.3","","9.4","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","19","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-01","2018","05","01","","14.1","","7.2","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","28","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-02","2018","05","02","","16.2","","7.1","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-03","2018","05","03","","21.2","","8.9","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-04","2018","05","04","","14.9","","9.3","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","","","12","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-05","2018","05","05","","17.7","","6.1","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","30","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-06","2018","05","06","","19.4","","11.4","","15.4","","2.6","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-07","2018","05","07","","19.7","","11.2","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","11","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-08","2018","05","08","","19.2","","7.8","","13.5","","4.5","","0.0","","0.0","T","0.0","","0.0","T","","","10","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-09","2018","05","09","","18.8","","11.5","","15.2","","2.8","","0.0","","1.0","","0.0","","1.0","","","","21","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-10","2018","05","10","","15.2","","9.0","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","","","28","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-11","2018","05","11","","16.8","","9.2","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","20","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-12","2018","05","12","","18.6","","7.8","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","30","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-13","2018","05","13","","21.1","","13.1","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","30","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-14","2018","05","14","","25.1","","11.0","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-15","2018","05","15","","24.0","","11.3","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-16","2018","05","16","","19.1","","12.6","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","11","","41",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-17","2018","05","17","","18.2","","11.8","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","19","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-18","2018","05","18","","18.8","","13.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-19","2018","05","19","","19.4","","12.8","","16.1","","1.9","","0.0","","0.2","","0.0","","0.2","","","","21","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-20","2018","05","20","","19.8","","12.9","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-21","2018","05","21","","19.4","","11.9","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-22","2018","05","22","","20.2","","9.3","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-23","2018","05","23","","23.1","","9.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","12","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-24","2018","05","24","","20.2","","12.8","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","12","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-25","2018","05","25","","19.8","","10.1","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-26","2018","05","26","","19.4","","10.3","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","11","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-27","2018","05","27","","21.7","","11.3","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","21","","30",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2018-05-28","2018","05","28","","20.3","","12.0","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
