"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 05:00","2022","08","03","05:00","16.0","","13.7","","86","","","","8","","16","","32.2","","101.31","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 06:00","2022","08","03","06:00","16.6","","13.6","","82","","","","11","","17","","32.2","","101.31","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 07:00","2022","08","03","07:00","17.8","","13.9","","78","","","","11","","23","","32.2","","101.32","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 08:00","2022","08","03","08:00","18.3","","14.4","","78","","","","12","","21","","32.2","","101.33","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 09:00","2022","08","03","09:00","19.3","","14.4","","73","","","","13","","27","","32.2","","101.32","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 10:00","2022","08","03","10:00","19.1","","14.4","","74","","","","12","","25","","24.1","","101.31","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 11:00","2022","08","03","11:00","19.8","","13.6","","67","","","","13","","23","","32.2","","101.30","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 12:00","2022","08","03","12:00","19.9","","13.2","","65","","","","13","","17","","32.2","","101.26","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 13:00","2022","08","03","13:00","19.7","","12.7","","64","","","","14","","14","","32.2","","101.22","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 14:00","2022","08","03","14:00","19.7","","12.6","","63","","","","14","","9","","32.2","","101.18","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 15:00","2022","08","03","15:00","19.7","","13.3","","66","","","","12","","3","","32.2","","101.16","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 16:00","2022","08","03","16:00","19.1","","14.5","","74","","","","26","","6","","32.2","","101.13","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 17:00","2022","08","03","17:00","18.5","","15.0","","80","","","","25","","7","","32.2","","101.10","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 18:00","2022","08","03","18:00","17.1","","16.5","","97","","","","1","","9","","19.3","","101.08","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 19:00","2022","08","03","19:00","16.9","","16.3","","96","","","","11","","7","","11.3","","101.08","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 20:00","2022","08","03","20:00","16.4","","16.4","","100","","","","10","","10","","19.3","","101.07","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 21:00","2022","08","03","21:00","16.4","","16.4","","100","","","","11","","14","","19.3","","101.10","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 22:00","2022","08","03","22:00","16.4","","16.4","","100","","","","10","","13","","24.1","","101.12","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03 23:00","2022","08","03","23:00","16.6","","16.4","","99","","","","12","","12","","24.1","","101.12","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 00:00","2022","08","04","00:00","16.3","","15.9","","98","","","","13","","10","","24.1","","101.10","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 01:00","2022","08","04","01:00","16.2","","15.4","","95","","","","14","","11","","24.1","","101.13","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 02:00","2022","08","04","02:00","16.8","","14.3","","85","","","","21","","17","","24.1","","101.16","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 03:00","2022","08","04","03:00","15.7","","14.7","","94","","","","16","","7","","24.1","","101.16","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 04:00","2022","08","04","04:00","17.1","","13.0","","77","","","","24","","16","","24.1","","101.14","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 05:00","2022","08","04","05:00","16.4","","12.7","","79","","","","25","","18","","24.1","","101.19","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 06:00","2022","08","04","06:00","15.3","","12.4","","82","","","","27","","13","","24.1","","101.26","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 07:00","2022","08","04","07:00","16.4","","13.4","","82","","","","28","","20","","24.1","","101.29","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 08:00","2022","08","04","08:00","16.8","","13.0","","78","","","","27","","20","","24.1","","101.35","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 09:00","2022","08","04","09:00","16.7","","13.3","","80","","","","26","","21","","24.1","","101.41","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 10:00","2022","08","04","10:00","17.6","","12.3","","71","","","","28","","23","","24.1","","101.50","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 11:00","2022","08","04","11:00","19.2","","13.0","","67","","","","25","","22","","24.1","","101.58","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 12:00","2022","08","04","12:00","18.7","","11.3","","62","","","","24","","18","","32.2","","101.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 13:00","2022","08","04","13:00","19.5","","12.9","","65","","","","24","","16","","32.2","","101.68","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 14:00","2022","08","04","14:00","19.1","","12.2","","64","","","","23","","14","","32.2","","101.71","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 15:00","2022","08","04","15:00","19.2","","12.6","","65","","","","23","","11","","32.2","","101.69","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 16:00","2022","08","04","16:00","20.1","","12.3","","61","","","","22","","16","","32.2","","101.68","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 17:00","2022","08","04","17:00","20.1","","11.8","","58","","","","21","","15","","48.3","","101.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 18:00","2022","08","04","18:00","19.4","","11.3","","59","","","","21","","16","","48.3","","101.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 19:00","2022","08","04","19:00","18.4","","11.7","","64","","","","18","","10","","48.3","","101.67","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 20:00","2022","08","04","20:00","17.9","","11.7","","67","","","","16","","8","","32.2","","101.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 21:00","2022","08","04","21:00","18.1","","9.7","","58","","","","15","","4","","24.1","","101.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 22:00","2022","08","04","22:00","16.5","","12.2","","75","","","","12","","7","","24.1","","101.79","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04 23:00","2022","08","04","23:00","15.2","","13.3","","88","","","","10","","13","","24.1","","101.80","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 00:00","2022","08","05","00:00","15.6","","13.3","","86","","","","8","","13","","24.1","","101.84","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 01:00","2022","08","05","01:00","14.7","","13.2","","90","","","","10","","14","","24.1","","101.82","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 02:00","2022","08","05","02:00","13.5","","12.9","","96","","","","8","","10","","24.1","","101.83","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 03:00","2022","08","05","03:00","14.4","","13.6","","94","","","","8","","7","","24.1","","101.86","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 04:00","2022","08","05","04:00","13.7","","12.8","","94","","","","9","","7","","24.1","","101.85","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 05:00","2022","08","05","05:00","12.8","","12.8","","100","","","","30","","4","","32.2","","101.88","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 06:00","2022","08","05","06:00","14.8","","13.6","","93","","","","36","","5","","32.2","","101.92","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 07:00","2022","08","05","07:00","17.0","","13.2","","78","","","","29","","5","","32.2","","101.92","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 08:00","2022","08","05","08:00","18.0","","14.3","","79","","","","32","","13","","32.2","","101.90","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 09:00","2022","08","05","09:00","19.0","","14.7","","76","","","","30","","21","","40.2","","101.89","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 10:00","2022","08","05","10:00","19.2","","14.8","","75","","","","30","","27","","48.3","","101.87","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 11:00","2022","08","05","11:00","20.3","","15.4","","73","","","","29","","28","","48.3","","101.85","","25","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 12:00","2022","08","05","12:00","20.5","","15.6","","73","","","","29","","33","","48.3","","101.82","","25","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 13:00","2022","08","05","13:00","21.1","","16.2","","73","","","","29","","32","","48.3","","101.79","","26","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 14:00","2022","08","05","14:00","21.7","","16.6","","72","","","","29","","32","","48.3","","101.74","","27","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 15:00","2022","08","05","15:00","22.1","","16.1","","68","","","","29","","32","","48.3","","101.70","","27","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 16:00","2022","08","05","16:00","21.9","","15.2","","66","","","","29","","31","","48.3","","101.66","","26","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 17:00","2022","08","05","17:00","21.7","","15.8","","69","","","","29","","24","","48.3","","101.61","","26","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 18:00","2022","08","05","18:00","21.0","","15.7","","71","","","","29","","21","","48.3","","101.59","","25","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 19:00","2022","08","05","19:00","20.1","","15.6","","75","","","","29","","24","","48.3","","101.56","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 20:00","2022","08","05","20:00","19.3","","16.5","","83","","","","31","","21","","32.2","","101.58","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 21:00","2022","08","05","21:00","19.4","","17.1","","87","","","","31","","22","","24.1","","101.61","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 22:00","2022","08","05","22:00","19.0","","17.7","","92","","","","31","","17","","24.1","","101.64","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05 23:00","2022","08","05","23:00","18.1","","15.2","","83","","","","28","","9","","24.1","","101.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 00:00","2022","08","06","00:00","17.8","","16.0","","89","","","","28","","4","","24.1","","101.68","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 01:00","2022","08","06","01:00","16.7","","13.4","","81","","","","30","","11","","24.1","","101.72","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 02:00","2022","08","06","02:00","17.1","","14.8","","86","","","","31","","22","","24.1","","101.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 03:00","2022","08","06","03:00","16.0","","15.4","","96","","","","31","","13","","24.1","","101.75","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 04:00","2022","08","06","04:00","17.3","","15.8","","91","","","","31","","20","","32.2","","101.75","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 05:00","2022","08","06","05:00","16.9","","16.4","","97","","","","30","","18","","48.3","","101.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 06:00","2022","08","06","06:00","17.8","","16.1","","90","","","","30","","20","","48.3","","101.81","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 07:00","2022","08","06","07:00","18.8","","16.2","","85","","","","31","","21","","48.3","","101.85","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 08:00","2022","08","06","08:00","19.8","","17.0","","83","","","","30","","21","","48.3","","101.88","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 09:00","2022","08","06","09:00","20.4","","16.5","","78","","","","30","","23","","48.3","","101.89","","25","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 10:00","2022","08","06","10:00","20.8","","16.9","","78","","","","30","","22","","48.3","","101.89","","26","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 11:00","2022","08","06","11:00","21.4","","16.7","","74","","","","30","","23","","48.3","","101.88","","26","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 12:00","2022","08","06","12:00","21.8","","17.2","","75","","","","29","","21","","48.3","","101.85","","27","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 13:00","2022","08","06","13:00","22.1","","16.6","","71","","","","29","","22","","48.3","","101.83","","27","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 14:00","2022","08","06","14:00","22.3","","16.2","","68","","","","30","","21","","48.3","","101.81","","27","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 15:00","2022","08","06","15:00","22.8","","17.2","","70","","","","29","","18","","48.3","","101.76","","28","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 16:00","2022","08","06","16:00","22.9","","17.0","","69","","","","28","","13","","48.3","","101.70","","28","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 17:00","2022","08","06","17:00","23.3","","15.6","","61","","","","29","","12","","48.3","","101.64","","28","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 18:00","2022","08","06","18:00","22.4","","16.0","","67","","","","28","","13","","48.3","","101.61","","27","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 19:00","2022","08","06","19:00","21.0","","17.5","","80","","","","31","","10","","48.3","","101.60","","27","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 20:00","2022","08","06","20:00","19.1","","17.5","","90","","","","22","","10","","32.2","","101.61","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 21:00","2022","08","06","21:00","20.0","","17.2","","84","","","","14","","5","","24.1","","101.65","","25","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 22:00","2022","08","06","22:00","18.1","","16.9","","93","","","","17","","10","","24.1","","101.66","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06 23:00","2022","08","06","23:00","18.7","","17.3","","91","","","","19","","4","","24.1","","101.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 00:00","2022","08","07","00:00","18.3","","15.8","","85","","","","9","","7","","24.1","","101.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 01:00","2022","08","07","01:00","17.4","","15.1","","86","","","","34","","3","","24.1","","101.69","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 02:00","2022","08","07","02:00","17.3","","13.1","","76","","","","1","","4","","24.1","","101.71","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 03:00","2022","08","07","03:00","16.6","","16.2","","97","","","","32","","6","","24.1","","101.75","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 04:00","2022","08","07","04:00","16.2","","16.2","","100","","","","29","","17","","24.1","","101.73","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 05:00","2022","08","07","05:00","15.9","","15.9","","100","","","","32","","8","","32.2","","101.74","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 06:00","2022","08","07","06:00","17.5","","17.3","","99","","","","30","","9","","48.3","","101.79","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07 07:00","2022","08","07","07:00","19.1","","18.2","","94","","","","30","","18","","48.3","","101.82","","","","","","Clear"
