Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2017-11-23,14.2,8.9,11.6,6.4,0.0,0.8,0.0,0.8,,41
2017-11-24,9.6,7.6,8.6,9.4,0.0,1.6,0.0,1.6,,44
2017-11-25,11.1,7.7,9.4,8.6,0.0,1.4,0.0,1.4,,41
2017-11-26,13.1,5.3,9.2,8.8,0.0,9.8,0.0,9.8,,70
2017-11-27,9.4,2.7,6.1,11.9,0.0,0.4,0.0,0.4,,37
2017-11-28,8.5,3.2,5.9,12.1,0.0,12.6,0.0,12.6,,46
2017-11-29,7.8,1.7,4.8,13.2,0.0,3.2,0.0,3.2,,33
2017-11-30,7.7,5.8,6.8,11.2,0.0,10.4,0.0,10.4,,43
2017-12-01,7.5,3.9,5.7,12.3,0.0,17.2,0.0,17.2,,41
2017-12-02,6.8,3.7,5.3,12.7,0.0,5.2,0.0,5.2,,35
2017-12-03,6.0,1.1,3.6,14.4,0.0,0.0,0.0,0.0,,33
2017-12-04,5.8,1.1,3.5,14.5,0.0,0.0,0.0,0.0,,<31
2017-12-05,6.3,-1.2,2.6,15.4,0.0,0.0,0.0,0.0,,<31
2017-12-06,5.8,-1.5,2.2,15.8,0.0,0.0,0.0,0.0,,<31
2017-12-07,4.2,1.5,2.9,15.1,0.0,0.0,0.0,0.0,,<31
2017-12-08,3.5,0.2,1.9,16.1,0.0,0.0,0.0,0.0,,<31
2017-12-09,4.5,-0.8,1.9,16.1,0.0,0.0,0.0,0.0,,<31
2017-12-10,7.7,0.5,4.1,13.9,0.0,0.0,0.0,0.0,,<31
2017-12-11,8.9,-1.3,3.8,14.2,0.0,0.0,0.0,0.0,,<31
2017-12-12,7.6,1.9,4.8,13.2,0.0,0.0,0.0,0.0,,<31
2017-12-13,7.9,0.8,4.4,13.6,0.0,0.0,0.0,0.0,,<31
2017-12-14,6.5,-0.5,3.0,15.0,0.0,0.0,0.0,0.0,,<31
2017-12-15,6.9,1.4,4.2,13.8,0.0,0.8,0.0,0.8,,43
2017-12-16,6.5,1.6,4.1,13.9,0.0,5.8,0.0,5.8,,<31
2017-12-17,7.4,4.6,6.0,12.0,0.0,40.6,0.0,40.6,,<31
2017-12-18,7.3,5.0,6.2,11.8,0.0,3.0,0.0,3.0,,54
2017-12-19,5.4,0.1,2.8,15.2,0.0,42.6,1.0,44.2,3.0,43
2017-12-20,5.0,-1.7,1.7,16.3,0.0,0.0,0.0,0.0,1.0,<31
2017-12-21,2.3,-2.7,-0.2,18.2,0.0,0.0,0.0,0.0,,<31
2017-12-22,5.5,-2.6,1.5,16.5,0.0,0.0,0.0,0.0,,<31
2017-12-23,2.8,-5.8,-1.5,19.5,0.0,0.0,0.0,0.0,,<31
2017-12-24,0.9,-4.9,-2.0,20.0,0.0,0.0,0.0,0.0,,<31
2017-12-25,1.0,-1.5,-0.3,18.3,0.0,0.0,0.0,0.0,,<31
2017-12-26,0.7,-1.4,-0.4,18.4,0.0,0.0,0.0,0.0,,<31
2017-12-27,1.9,-1.9,0.0,18.0,0.0,3.0,0.2,3.2,,<31
2017-12-28,5.7,1.1,3.4,14.6,0.0,20.8,0.0,20.8,0.0,37
2017-12-29,4.7,0.9,2.8,15.2,0.0,27.6,0.0,27.6,,44
2017-12-30,4.3,-1.8,1.3,16.7,0.0,2.2,0.0,2.2,,46
2017-12-31,3.8,-3.9,-0.1,18.1,0.0,0.0,0.0,0.0,,32
2018-01-01,3.0,-4.5,-0.8,18.8,0.0,0.0,0.0,0.0,,<31
2018-01-02,3.0,-3.3,-0.2,18.2,0.0,0.0,0.0,0.0,,<31
2018-01-03,4.0,-1.6,1.2,16.8,0.0,0.0,0.0,0.0,,<31
2018-01-04,5.7,1.4,3.6,14.4,0.0,0.0,0.0,0.0,,<31
2018-01-05,9.7,4.6,7.2,10.8,0.0,21.8,0.0,21.8,,<31
2018-01-06,9.2,5.0,7.1,10.9,0.0,1.0,0.0,1.0,,43
2018-01-07,6.7,4.6,5.7,12.3,0.0,15.8,0.0,15.8,,37
2018-01-08,7.8,6.0,6.9,11.1,0.0,12.0,0.0,12.0,,<31
2018-01-09,7.6,5.0,6.3,11.7,0.0,3.4,0.0,3.4,,54
2018-01-10,6.8,2.0,4.4,13.6,0.0,0.0,0.0,0.0,,<31
2018-01-11,5.9,2.8,4.4,13.6,0.0,17.6,0.0,17.6,,<31
2018-01-12,5.4,2.3,3.9,14.1,0.0,20.0,0.0,20.0,,<31
2018-01-13,8.8,3.4,6.1,11.9,0.0,6.6,0.0,6.6,,<31
2018-01-14,5.7,0.9,3.3,14.7,0.0,0.0,0.0,0.0,,<31
2018-01-15,9.4,0.1,4.8,13.2,0.0,0.0,0.0,0.0,,30
2018-01-16,11.2,8.0,9.6,8.4,0.0,3.8,0.0,3.8,,44
2018-01-17,11.8,6.9,9.4,8.6,0.0,11.4,0.0,11.4,,56
2018-01-18,10.1,6.2,8.2,9.8,0.0,2.0,0.0,2.0,,50
2018-01-19,7.2,6.1,6.7,11.3,0.0,7.8,0.0,7.8,,44
2018-01-20,8.0,4.8,6.4,11.6,0.0,6.6,0.0,6.6,,48
2018-01-21,9.7,5.6,7.7,10.3,0.0,2.2,0.0,2.2,,83
2018-01-22,8.4,4.1,6.3,11.7,0.0,3.4,0.0,3.4,,41
2018-01-23,6.6,3.8,5.2,12.8,0.0,10.6,0.0,10.6,,54
2018-01-24,9.3,5.3,7.3,10.7,0.0,13.2,0.0,13.2,,39
2018-01-25,6.9,1.7,4.3,13.7,0.0,11.0,0.0,11.0,,37
2018-01-26,6.6,1.7,4.2,13.8,0.0,3.8,0.0,3.8,,33
2018-01-27,5.5,3.0,4.3,13.7,0.0,16.2,0.0,16.2,,63
2018-01-28,9.1,3.8,6.5,11.5,0.0,15.0,0.0,15.0,,35
2018-01-29,10.2,4.5,7.4,10.6,0.0,35.2,0.0,35.2,,52
2018-01-30,7.6,3.0,5.3,12.7,0.0,1.6,0.0,1.6,,41
2018-01-31,6.2,0.2,3.2,14.8,0.0,7.4,0.0,7.4,,<31
2018-02-01,6.3,3.5,4.9,13.1,0.0,11.2,0.0,11.2,,<31
2018-02-02,10.2,5.0,7.6,10.4,0.0,11.6,0.0,11.6,,<31
2018-02-03,9.2,6.8,8.0,10.0,0.0,5.0,0.0,5.0,,<31
2018-02-04,12.4,7.3,9.9,8.1,0.0,10.4,0.0,10.4,,33
2018-02-05,9.0,4.7,6.9,11.1,0.0,0.6,0.0,0.6,,43
2018-02-06,8.5,4.4,6.5,11.5,0.0,1.4,0.0,1.4,,<31
2018-02-07,9.2,7.3,8.3,9.7,0.0,2.0,0.0,2.0,,<31
2018-02-08,9.9,5.7,7.8,10.2,0.0,0.0,0.0,0.0,,61
2018-02-09,6.7,2.8,4.8,13.2,0.0,0.2,0.0,0.2,,37
2018-02-10,5.2,-1.8,1.7,16.3,0.0,0.0,0.0,0.0,,<31
2018-02-11,6.6,1.0,3.8,14.2,0.0,0.0,0.0,0.0,,35
2018-02-12,4.3,-3.1,0.6,17.4,0.0,0.0,0.0,0.0,,39
2018-02-13,5.9,-2.4,1.8,16.2,0.0,0.4,0.2,0.6,0.0,35
2018-02-14,6.4,0.4,3.4,14.6,0.0,6.2,0.0,6.2,1.0,37
2018-02-15,5.3,-1.2,2.1,15.9,0.0,0.0,0.0,0.0,,<31
2018-02-16,8.5,2.9,5.7,12.3,0.0,5.2,0.0,5.2,,35
2018-02-17,8.8,1.6,5.2,12.8,0.0,18.0,1.0,19.0,,52
2018-02-18,4.9,-2.9,1.0,17.0,0.0,3.6,5.0,10.6,4.0,56
2018-02-19,0.6,-6.5,-3.0,21.0,0.0,0.0,0.0,0.0,2.0,<31
2018-02-20,2.2,-4.3,-1.1,19.1,0.0,0.0,0.0,0.0,2.0,<31
2018-02-21,-1.1,-5.6,-3.4,21.4,0.0,,2.4,1.0,1.0,<31
2018-02-22,2.2,-7.5,-2.7,20.7,0.0,0.0,0.0,0.0,3.0,30
2018-02-23,-0.1,-3.7,-1.9,19.9,0.0,0.0,11.0,4.4,1.0,37
2018-02-24,3.7,-1.5,1.1,16.9,0.0,0.0,6.2,4.4,15.0,37
2018-02-25,6.5,2.1,4.3,13.7,0.0,0.0,0.0,0.0,11.0,48
2018-02-26,6.2,-3.0,1.6,16.4,0.0,0.0,0.0,0.0,1.0,30
2018-02-27,7.6,2.4,5.0,13.0,0.0,0.2,0.0,0.2,,43
2018-02-28,5.4,2.6,4.0,14.0,0.0,11.8,0.0,11.8,,46
2018-03-01,9.8,1.1,5.5,12.5,0.0,2.0,0.0,2.0,,48
2018-03-02,5.1,-0.5,2.3,15.7,0.0,6.8,0.0,6.8,,<31
2018-03-03,7.4,1.5,4.5,13.5,0.0,2.6,0.0,2.6,,<31
2018-03-04,7.7,0.3,4.0,14.0,0.0,0.2,0.0,0.2,,30
2018-03-05,7.2,1.1,4.2,13.8,0.0,0.0,0.0,0.0,,<31
2018-03-06,8.4,0.7,4.6,13.4,0.0,0.0,0.0,0.0,,<31
2018-03-07,6.9,-1.7,2.6,15.4,0.0,0.0,0.0,0.0,,<31
2018-03-08,8.1,4.2,6.2,11.8,0.0,16.8,0.0,16.8,,<31
2018-03-09,8.5,4.0,6.3,11.7,0.0,0.2,0.0,0.2,,61
2018-03-10,8.1,-1.2,3.5,14.5,0.0,0.0,0.0,0.0,,<31
2018-03-11,10.2,-0.5,4.9,13.1,0.0,0.0,0.0,0.0,,<31
2018-03-12,12.3,1.6,7.0,11.0,0.0,0.0,0.0,0.0,,<31
2018-03-13,11.3,4.0,7.7,10.3,0.0,9.2,0.0,9.2,,<31
2018-03-14,11.7,5.8,8.8,9.2,0.0,1.2,0.0,1.2,,37
2018-03-15,10.0,0.7,5.4,12.6,0.0,0.0,0.0,0.0,,35
2018-03-16,10.3,0.7,5.5,12.5,0.0,0.0,0.0,0.0,,33
2018-03-17,11.5,0.6,6.1,11.9,0.0,0.0,0.0,0.0,,33
2018-03-18,10.0,2.3,6.2,11.8,0.0,0.6,0.0,0.6,,<31
2018-03-19,10.3,2.9,6.6,11.4,0.0,0.0,0.0,0.0,,<31
2018-03-20,10.5,4.6,7.6,10.4,0.0,0.0,0.0,0.0,,<31
2018-03-21,11.6,1.1,6.4,11.6,0.0,0.8,0.0,0.8,,<31
2018-03-22,8.9,3.2,6.1,11.9,0.0,23.6,0.0,23.6,,41
2018-03-23,8.4,3.0,5.7,12.3,0.0,0.2,0.0,0.2,,59
2018-03-24,8.3,2.8,5.6,12.4,0.0,5.4,0.0,5.4,,32
2018-03-25,9.4,0.5,5.0,13.0,0.0,0.2,0.0,0.2,,33
2018-03-26,8.2,5.0,6.6,11.4,0.0,26.6,0.0,26.6,,39
2018-03-27,13.3,7.5,10.4,7.6,0.0,8.8,0.0,8.8,,46
2018-03-28,9.8,6.4,8.1,9.9,0.0,0.0,0.0,0.0,,44
2018-03-29,8.4,6.1,7.3,10.7,0.0,5.8,0.0,5.8,,<31
2018-03-30,13.2,7.1,10.2,7.8,0.0,0.8,0.0,0.8,,39
2018-03-31,10.9,2.2,6.6,11.4,0.0,0.0,0.0,0.0,,<31
2018-04-01,9.1,4.5,6.8,11.2,0.0,0.4,0.0,0.4,,54
2018-04-02,9.9,-0.2,4.9,13.1,0.0,0.0,0.0,0.0,,50
2018-04-03,9.1,4.7,6.9,11.1,0.0,0.0,0.0,0.0,,44
2018-04-04,9.0,4.2,6.6,11.4,0.0,6.4,0.0,6.4,,<31
2018-04-05,10.1,6.2,8.2,9.8,0.0,24.0,0.0,24.0,,30
2018-04-06,15.3,8.1,11.7,6.3,0.0,2.0,0.0,2.0,,<31
2018-04-07,13.7,7.7,10.7,7.3,0.0,25.6,0.0,25.6,,69
2018-04-08,12.2,7.9,10.1,7.9,0.0,4.4,0.0,4.4,,54
2018-04-09,12.8,7.6,10.2,7.8,0.0,0.4,0.0,0.4,,39
2018-04-10,13.8,5.0,9.4,8.6,0.0,3.8,0.0,3.8,,56
2018-04-11,10.6,5.4,8.0,10.0,0.0,10.4,0.0,10.4,,56
2018-04-12,11.5,3.8,7.7,10.3,0.0,0.6,0.0,0.6,,44
2018-04-13,10.2,6.3,8.3,9.7,0.0,20.2,0.0,20.2,,46
2018-04-14,12.5,5.5,9.0,9.0,0.0,0.6,0.0,0.6,,33
2018-04-15,10.1,6.1,8.1,9.9,0.0,2.6,0.0,2.6,,46
2018-04-16,9.0,6.9,8.0,10.0,0.0,16.4,0.0,16.4,,43
2018-04-17,12.4,6.0,9.2,8.8,0.0,2.2,0.0,2.2,,44
2018-04-18,11.7,4.5,8.1,9.9,0.0,0.0,0.0,0.0,,30
2018-04-19,12.9,1.5,7.2,10.8,0.0,0.0,0.0,0.0,,<31
2018-04-20,13.9,7.6,10.8,7.2,0.0,3.8,0.0,3.8,,33
2018-04-21,13.1,7.3,10.2,7.8,0.0,1.6,0.0,1.6,,46
2018-04-22,12.9,2.5,7.7,10.3,0.0,0.0,0.0,0.0,,35
2018-04-23,15.5,3.5,9.5,8.5,0.0,0.0,0.0,0.0,,33
2018-04-24,15.5,3.9,9.7,8.3,0.0,0.0,0.0,0.0,,33
2018-04-25,16.3,7.8,12.1,5.9,0.0,0.0,0.0,0.0,,37
2018-04-26,18.1,5.0,11.6,6.4,0.0,0.0,0.0,0.0,,<31
2018-04-27,17.6,7.5,12.6,5.4,0.0,0.0,0.0,0.0,,52
2018-04-28,12.6,9.8,11.2,6.8,0.0,6.0,0.0,6.0,,<31
2018-04-29,13.2,8.6,10.9,7.1,0.0,3.4,0.0,3.4,,30
2018-04-30,14.3,9.4,11.9,6.1,0.0,0.0,0.0,0.0,,30
2018-05-01,14.1,7.2,10.7,7.3,0.0,0.0,0.0,0.0,,33
2018-05-02,16.2,7.1,11.7,6.3,0.0,0.0,0.0,0.0,,<31
2018-05-03,21.2,8.9,15.1,2.9,0.0,0.0,0.0,0.0,,33
2018-05-04,14.9,9.3,12.1,5.9,0.0,0.0,0.0,0.0,,37
2018-05-05,17.7,6.1,11.9,6.1,0.0,0.0,0.0,0.0,,35
2018-05-06,19.4,11.4,15.4,2.6,0.0,0.4,0.0,0.4,,<31
2018-05-07,19.7,11.2,15.5,2.5,0.0,0.0,0.0,0.0,,35
2018-05-08,19.2,7.8,13.5,4.5,0.0,0.0,0.0,0.0,,35
2018-05-09,18.8,11.5,15.2,2.8,0.0,1.0,0.0,1.0,,33
2018-05-10,15.2,9.0,12.1,5.9,0.0,0.0,0.0,0.0,,33
2018-05-11,16.8,9.2,13.0,5.0,0.0,0.0,0.0,0.0,,32
2018-05-12,18.6,7.8,13.2,4.8,0.0,0.0,0.0,0.0,,39
2018-05-13,21.1,13.1,17.1,0.9,0.0,0.0,0.0,0.0,,32
2018-05-14,25.1,11.0,18.1,0.0,0.1,0.0,0.0,0.0,,<31
2018-05-15,24.0,11.3,17.7,0.3,0.0,0.0,0.0,0.0,,<31
2018-05-16,19.1,12.6,15.9,2.1,0.0,0.0,0.0,0.0,,41
2018-05-17,18.2,11.8,15.0,3.0,0.0,0.0,0.0,0.0,,32
2018-05-18,18.8,13.0,15.9,2.1,0.0,0.0,0.0,0.0,,33
2018-05-19,19.4,12.8,16.1,1.9,0.0,0.2,0.0,0.2,,32
2018-05-20,19.8,12.9,16.4,1.6,0.0,0.0,0.0,0.0,,<31
2018-05-21,19.4,11.9,15.7,2.3,0.0,0.0,0.0,0.0,,<31
2018-05-22,20.2,9.3,14.8,3.2,0.0,0.0,0.0,0.0,,<31
2018-05-23,23.1,9.4,16.3,1.7,0.0,0.0,0.0,0.0,,32
2018-05-24,20.2,12.8,16.5,1.5,0.0,0.0,0.0,0.0,,46
2018-05-25,19.8,10.1,15.0,3.0,0.0,0.0,0.0,0.0,,33
2018-05-26,19.4,10.3,14.9,3.1,0.0,0.0,0.0,0.0,,39
2018-05-27,21.7,11.3,16.5,1.5,0.0,0.0,0.0,0.0,,30
2018-05-28,20.3,12.0,16.2,1.8,0.0,0.0,0.0,0.0,,41
2018-05-29,17.3,11.5,14.4,3.6,0.0,0.0,0.0,0.0,,44
2018-05-30,16.6,10.9,13.8,4.2,0.0,0.0,0.0,0.0,,41
2018-05-31,18.6,10.3,14.5,3.5,0.0,0.0,0.0,0.0,,41
2018-06-01,17.4,10.3,13.9,4.1,0.0,0.4,0.0,0.4,,37
2018-06-02,20.8,12.2,16.5,1.5,0.0,0.0,0.0,0.0,,<31
2018-06-03,15.8,11.6,13.7,4.3,0.0,0.4,0.0,0.4,,41
2018-06-04,18.5,9.4,14.0,4.0,0.0,0.0,0.0,0.0,,37
2018-06-05,17.3,10.4,13.9,4.1,0.0,0.2,0.0,0.2,,35
2018-06-06,19.9,9.5,14.7,3.3,0.0,0.0,0.0,0.0,,43
2018-06-07,17.8,10.8,14.3,3.7,0.0,0.0,0.0,0.0,,30
2018-06-08,15.4,11.2,13.3,4.7,0.0,12.2,0.0,12.2,,43
2018-06-09,16.2,8.8,12.5,5.5,0.0,0.2,0.0,0.2,,37
2018-06-10,16.9,9.5,13.2,4.8,0.0,0.0,0.0,0.0,,50
2018-06-11,17.9,9.3,13.6,4.4,0.0,0.0,0.0,0.0,,41
2018-06-12,17.2,8.3,12.8,5.2,0.0,0.6,0.0,0.6,,41
2018-06-13,17.8,11.5,14.7,3.3,0.0,10.8,0.0,10.8,,35
2018-06-14,20.1,12.4,16.3,1.7,0.0,0.0,0.0,0.0,,30
2018-06-15,20.1,12.7,16.4,1.6,0.0,0.0,0.0,0.0,,43
2018-06-16,22.8,13.8,18.3,0.0,0.3,0.0,0.0,0.0,,43
2018-06-17,24.2,11.2,17.7,0.3,0.0,0.0,0.0,0.0,,35
2018-06-18,26.8,14.3,20.6,0.0,2.6,0.0,0.0,0.0,,37
2018-06-19,24.2,15.7,20.0,0.0,2.0,0.0,0.0,0.0,,39
2018-06-20,25.6,15.5,20.6,0.0,2.6,0.0,0.0,0.0,,<31
2018-06-21,21.7,14.3,18.0,0.0,0.0,0.0,0.0,0.0,,52
2018-06-22,20.1,12.7,16.4,1.6,0.0,0.0,0.0,0.0,,39
2018-06-23,21.3,13.2,17.3,0.7,0.0,0.0,0.0,0.0,,35
2018-06-24,22.4,13.2,17.8,0.2,0.0,8.0,0.0,8.0,,52
2018-06-25,19.8,12.2,16.0,2.0,0.0,2.6,0.0,2.6,,39
2018-06-26,19.3,14.1,16.7,1.3,0.0,0.0,0.0,0.0,,41
2018-06-27,19.6,12.3,16.0,2.0,0.0,0.0,0.0,0.0,,33
2018-06-28,18.9,15.2,17.1,0.9,0.0,0.0,0.0,0.0,,30
2018-06-29,17.5,13.8,15.7,2.3,0.0,2.0,0.0,2.0,,<31
2018-06-30,19.2,12.9,16.1,1.9,0.0,1.4,0.0,1.4,,30
2018-07-01,20.6,13.9,17.3,0.7,0.0,1.0,0.0,1.0,,54
2018-07-02,19.9,12.9,16.4,1.6,0.0,0.0,0.0,0.0,,67
2018-07-03,20.8,8.8,14.8,3.2,0.0,0.0,0.0,0.0,,39
2018-07-04,23.7,11.7,17.7,0.3,0.0,0.0,0.0,0.0,,37
2018-07-05,24.7,16.2,20.5,0.0,2.5,0.0,0.0,0.0,,50
2018-07-06,25.1,15.0,20.1,0.0,2.1,,,,,<31
2018-07-07,22.6,14.9,18.8,0.0,0.8,4.2,0.0,4.2,,33
2018-07-08,23.1,11.2,17.2,0.8,0.0,0.0,0.0,0.0,,<31
2018-07-09,21.3,14.3,17.8,0.2,0.0,0.2,0.0,0.2,,<31
2018-07-10,20.6,14.6,17.6,0.4,0.0,0.0,0.0,0.0,,<31
2018-07-11,22.9,12.3,17.6,0.4,0.0,0.0,0.0,0.0,,39
2018-07-12,23.8,14.3,19.1,0.0,1.1,0.0,0.0,0.0,,37
2018-07-13,23.3,16.2,19.8,0.0,1.8,0.0,0.0,0.0,,48
2018-07-14,23.4,15.0,19.2,0.0,1.2,0.0,0.0,0.0,,37
2018-07-15,25.7,13.0,19.4,0.0,1.4,0.0,0.0,0.0,,32
2018-07-16,25.6,15.2,20.4,0.0,2.4,0.0,0.0,0.0,,32
2018-07-17,28.6,15.2,21.9,0.0,3.9,0.0,0.0,0.0,,32
2018-07-18,23.9,14.4,19.2,0.0,1.2,0.0,0.0,0.0,,37
2018-07-19,21.6,13.2,17.4,0.6,0.0,0.0,0.0,0.0,,33
2018-07-20,20.9,11.9,16.4,1.6,0.0,0.0,0.0,0.0,,39
2018-07-21,21.9,11.9,16.9,1.1,0.0,0.0,0.0,0.0,,33
2018-07-22,24.5,12.1,18.3,0.0,0.3,0.0,0.0,0.0,,<31
2018-07-23,26.4,13.5,20.0,0.0,2.0,0.0,0.0,0.0,,<31
2018-07-24,25.9,13.9,19.9,0.0,1.9,0.0,0.0,0.0,,30
2018-07-25,27.1,15.3,21.2,0.0,3.2,0.0,0.0,0.0,,<31
2018-07-26,26.4,15.6,21.0,0.0,3.0,0.0,0.0,0.0,,<31
2018-07-27,25.3,16.2,20.8,0.0,2.8,0.0,0.0,0.0,,32
2018-07-28,25.6,15.8,20.7,0.0,2.7,0.0,0.0,0.0,,35
2018-07-29,27.6,15.7,21.7,0.0,3.7,0.0,0.0,0.0,,<31
2018-07-30,28.1,16.9,22.5,0.0,4.5,0.0,0.0,0.0,,33
2018-07-31,24.8,17.2,21.0,0.0,3.0,0.0,0.0,0.0,,37
2018-08-01,22.2,15.4,18.8,0.0,0.8,0.0,0.0,0.0,,37
2018-08-02,22.5,13.8,18.2,0.0,0.2,0.0,0.0,0.0,,37
2018-08-03,23.3,15.0,19.2,0.0,1.2,0.0,0.0,0.0,,41
2018-08-04,22.5,13.9,18.2,0.0,0.2,0.0,0.0,0.0,,32
2018-08-05,25.4,15.4,20.4,0.0,2.4,0.0,0.0,0.0,,30
2018-08-06,26.0,15.3,20.7,0.0,2.7,0.0,0.0,0.0,,35
2018-08-07,26.4,15.5,21.0,0.0,3.0,0.0,0.0,0.0,,30
2018-08-08,28.8,16.5,22.7,0.0,4.7,0.0,0.0,0.0,,<31
2018-08-09,28.7,16.3,22.5,0.0,4.5,0.0,0.0,0.0,,37
2018-08-10,29.0,16.3,22.7,0.0,4.7,0.0,0.0,0.0,,41
2018-08-11,22.7,16.0,19.4,0.0,1.4,6.2,0.0,6.2,,39
2018-08-12,21.4,15.2,18.3,0.0,0.3,0.6,0.0,0.6,,30
2018-08-13,22.2,12.7,17.5,0.5,0.0,0.0,0.0,0.0,,33
2018-08-14,23.9,13.8,18.9,0.0,0.9,0.0,0.0,0.0,,<31
2018-08-15,24.0,14.7,19.4,0.0,1.4,0.0,0.0,0.0,,<31
2018-08-16,23.5,13.2,18.4,0.0,0.4,0.0,0.0,0.0,,44
2018-08-17,21.5,11.9,16.7,1.3,0.0,0.0,0.0,0.0,,33
2018-08-18,20.5,,,,,0.0,0.0,0.0,,<31
2018-08-19,20.1,13.3,16.7,1.3,0.0,0.0,0.0,0.0,,30
2018-08-20,23.2,13.3,18.3,0.0,0.3,0.0,0.0,0.0,,39
2018-08-21,27.0,12.4,19.7,0.0,1.7,0.0,0.0,0.0,,<31
2018-08-22,22.6,12.9,17.8,0.2,0.0,0.0,0.0,0.0,,<31
2018-08-23,20.3,13.7,17.0,1.0,0.0,0.0,0.0,0.0,,44
2018-08-24,19.7,12.3,16.0,2.0,0.0,0.0,0.0,0.0,,35
2018-08-25,16.0,13.0,14.5,3.5,0.0,7.8,0.0,7.8,,<31
2018-08-26,19.1,13.6,16.4,1.6,0.0,0.8,0.0,0.8,,<31
2018-08-27,20.7,10.8,15.8,2.2,0.0,0.0,0.0,0.0,,<31
2018-08-28,22.0,10.8,16.4,1.6,0.0,0.0,0.0,0.0,,<31
2018-08-29,22.2,14.1,18.2,0.0,0.2,0.8,0.0,0.8,,<31
2018-08-30,21.7,14.0,17.9,0.1,0.0,0.0,0.0,0.0,,48
2018-08-31,22.0,12.4,17.2,0.8,0.0,0.0,0.0,0.0,,44
2018-09-01,19.3,12.6,16.0,2.0,0.0,0.0,0.0,0.0,,<31
2018-09-02,21.4,10.7,16.1,1.9,0.0,0.0,0.0,0.0,,39
2018-09-03,19.3,12.5,15.9,2.1,0.0,0.0,0.0,0.0,,56
2018-09-04,20.2,9.8,15.0,3.0,0.0,0.0,0.0,0.0,,33
2018-09-05,22.0,9.4,15.7,2.3,0.0,0.0,0.0,0.0,,<31
2018-09-06,27.1,11.8,19.5,0.0,1.5,0.0,0.0,0.0,,33
2018-09-07,19.9,14.2,17.1,0.9,0.0,0.8,0.0,0.8,,37
2018-09-08,20.2,13.0,16.6,1.4,0.0,3.0,0.0,3.0,,30
2018-09-09,16.8,13.5,15.2,2.8,0.0,7.2,0.0,7.2,,48
2018-09-10,19.0,10.5,14.8,3.2,0.0,7.0,0.0,7.0,,33
2018-09-11,18.6,12.8,15.7,2.3,0.0,1.6,0.0,1.6,,<31
2018-09-12,17.8,13.2,15.5,2.5,0.0,0.0,0.0,0.0,,<31
2018-09-13,18.1,12.2,15.2,2.8,0.0,0.0,0.0,0.0,,32
2018-09-14,18.2,12.3,15.3,2.7,0.0,0.2,0.0,0.2,,30
2018-09-15,17.2,11.8,14.5,3.5,0.0,7.6,0.0,7.6,,32
2018-09-16,17.2,11.5,14.4,3.6,0.0,16.6,0.0,16.6,,46
2018-09-17,15.9,11.2,13.6,4.4,0.0,0.4,0.0,0.4,,32
2018-09-18,16.2,6.9,11.6,6.4,0.0,0.0,0.0,0.0,,<31
2018-09-19,19.3,7.9,13.6,4.4,0.0,1.0,0.0,1.0,,<31
2018-09-20,15.4,10.5,13.0,5.0,0.0,8.8,0.0,8.8,,30
2018-09-21,16.3,11.6,14.0,4.0,0.0,23.8,0.0,23.8,,37
2018-09-22,18.7,12.5,15.6,2.4,0.0,15.8,0.0,15.8,,35
2018-09-23,15.1,10.1,12.6,5.4,0.0,0.2,0.0,0.2,,32
2018-09-24,16.4,8.3,12.4,5.6,0.0,0.0,0.0,0.0,,<31
2018-09-25,16.8,6.1,11.5,6.5,0.0,0.0,0.0,0.0,,33
2018-09-26,16.8,7.6,12.2,5.8,0.0,0.0,0.0,0.0,,<31
2018-09-27,17.1,9.0,13.1,4.9,0.0,0.0,0.0,0.0,,33
2018-09-28,18.7,10.9,14.8,3.2,0.0,0.0,0.0,0.0,,32
2018-09-29,16.7,8.8,12.8,5.2,0.0,0.8,0.0,0.8,,<31
2018-09-30,15.1,11.3,13.2,4.8,0.0,16.2,0.0,16.2,,37
2018-10-01,17.6,12.9,15.3,2.7,0.0,6.4,0.0,6.4,,33
2018-10-02,14.7,5.9,10.3,7.7,0.0,0.4,0.0,0.4,,61
2018-10-03,10.4,1.6,6.0,12.0,0.0,0.0,0.0,0.0,,<31
2018-10-04,12.5,2.4,7.5,10.5,0.0,0.0,0.0,0.0,,<31
2018-10-05,13.6,6.0,9.8,8.2,0.0,1.2,0.0,1.2,,33
2018-10-06,13.3,7.9,10.6,7.4,0.0,0.0,0.0,0.0,,39
2018-10-07,12.8,9.2,11.0,7.0,0.0,6.2,0.0,6.2,,<31
2018-10-08,12.4,9.7,11.1,6.9,0.0,2.2,0.0,2.2,,<31
2018-10-09,14.4,6.0,10.2,7.8,0.0,0.0,0.0,0.0,,33
2018-10-10,14.1,6.3,10.2,7.8,0.0,0.0,0.0,0.0,,<31
2018-10-11,13.7,5.2,9.5,8.5,0.0,0.0,0.0,0.0,,<31
2018-10-12,14.9,5.0,10.0,8.0,0.0,0.0,0.0,0.0,,<31
2018-10-13,14.3,3.8,9.1,8.9,0.0,0.0,0.0,0.0,,<31
2018-10-14,14.4,1.9,8.2,9.8,0.0,0.0,0.0,0.0,,<31
